id,cups,procedimiento,ide
5626,28601,Injerto intracerebral de tejido suprarrenal,198
134,286100,Adenoidectomia sod,2922
2142,287100,Control de hemorragia post-adenoamigdalectomia ncoc,5925
4210,288101,Extraccion de cuerpo extrano en amigdalas por incision,5926
8925,288201,Reseccion radical de orofaringe (tejidos blandos y duros) por tumor [operacion de monobloque],5927
1106,289101,Biopsia de amigadalas y/o vegetaciones adenoides,5928
1216,289103,Biopsia por aspiracion con aguja fina de amigdalas y adenoides,5929
4139,2901,Extraccion catarata por facoemulsificacion. mas lente intraocular,7390
5436,2902,Inclusion secundaria de lente intraocular suturado,7391
4338,2903,Extraccion intracapsular o extracapsular de cristalino (excepto por facoemulsificacion),7392
4232,290300,Extraccion de cuerpo extrano enclavado en faringe. por via externa,5930
4260,290301,EXTRACCIÓN DE CUERPO EXTRAÑO ENCLAVADO EN FARINGE VÍA ABIERTA,12019
4193,2904,Extraccion de cristalino por facoemulsificacion,7393
2996,290400,Drenaje absceso faringeo sod,5931
4137,2905,Extraccion catarata mas lente intraocular,7394
5435,2906,Inclusion secundaria de lente intraocular,7395
1389,2907,Capsulotomia,7396
4138,2908,Extraccion catarata mas lente intraocular suturado,7397
10762,2910,Vitrectomia,7398
3374,29101,Electromiografia (cada extremidad),7399
6678,29102,Neuroconduccion (cada nervio),7400
6680,29103,Neuroconduccion bilateral,7401
9939,29104,Test de lambert,7402
8256,29105,Reflejo trigemino facial,7403
8255,29106,Reflejo h. f o palpebral,7404
7397,29107,Potenciales evocados (visual. auditivo o somatosensorial),2337
9937,29108,Test de fibra unica,7405
1044,29109,Bio feed back,7406
10765,2911,Vitrectomia con o sin insercion de silicon o gases y endolaser,7407
3763,29110,Estimulacion electrica transcutanea,7408
4448,291101,Faringoscopia diagnostica,5932
4485,29111,Fenolizaciones o neurolisis de punto motor o nervio periferico,7409
9908,29112,Terapia fisica. sesion,7410
9920,29113,Terapia ocupacional. sesion,7411
9901,29114,Terapia del lenguaje. sesion,7412
9921,29115,Terapia para rehabilitacion cardiaca. sesion,7413
3765,29116,Estimulacion temprana. sesion,7414
9925,29117,Terapia respiratoria: higiene bronquial (espirometro incentivo. percusion. drenaje y ejercicios respiratorios). sesion,7415
5581,29118,Inhaloterapia. sesion (nebulizador ultrasonico o presion positiva intermitente),7416
9932,29119,Test con tensilon,7417
10767,2912,Vitrectomia mas retinopexia,7418
3380,29120,Electromiografia laringea,7419
1143,291201,Biopsia de masa supraglotica,5933
9915,29121,Terapia grupal de medicina fisica y rehabilitacion,7420
10764,2913,Vitrectomia con insercion de silicon y/o gases,7421
6534,293100,Miotomia cricofaringea sod,5934
2930,293200,Diverticulectomia faringea sod,5935
8716,293301,Reseccion de tumor benigno de orofaringe,5936
8772,293302,Reseccion de tumor maligno de orofaringe,5937
4438,293401,Faringolaringectomia,5938
2222,294100,Correccion de atresia nasofaringea ncoc,5939
2251,294200,Correccion de estenosis nasofaringea ncoc,5940
4442,295101,Faringoplastia con colgajo faringeo,5941
1575,295201,Cierre de fistula branquial,5942
1611,295202,Cierre de quiste branquial,5943
8609,295301,Reseccion de fistula y/o diverticulo faringeo,5944
6234,295400,Lisis de adherencias faringeas sod,5945
2935,295500,Diverticulopexia de la hipofaringe sod,1480
4446,295601,Faringoplastia por implante faringeo,2565
4444,295602,Faringoplastia por colgajo faringeo de base superior o inferior,1481
4445,295603,Faringoplastia por entrecruzamiento de pilares,1482
4443,295604,Faringoplastia con colgajo faringeo posterior y desplazamiento de pilares [tecnica hogan],2457
2860,296100,Dilatacion de faringe ncoc,3045
189,3,Aguja tipo mariposa n. 24,10942
924,300,Atencion [visita] domiciliaria. por medicina general primera vez,11266
925,3000,Atencion [visita] domiciliaria. por medicina general pym,11281
8874,300101,Reseccion microendoscopica de quiste ventricular (marsupializacion),2458
8696,300102,Reseccion de quiste ventricular via externa,2459
8640,300201,Reseccion de lesion en laringe via abierta,2460
8824,300202,Reseccion endoscopica de lesion en laringe,2461
8825,300203,Reseccion endoscopica de lesion en laringe con laser,2462
8877,300401,Reseccion o lisis de adherencias de laringe via anterior,2463
8822,300402,Reseccion endoscopica de adherencias de laringe,2464
923,301,Atencion [visita] domiciliaria. por medicina general control,11267
4205,30101,Extraccion de cuerpo extrano del canal raquideo por laminectomia,199
4204,30102,Extraccion de cuerpo extrano del canal raquideo por hemilaminectomia,200
4206,30103,Extraccion de cuerpo extrano del canal raquideo por laminotomia,201
10477,30104,Unidad de globulos rojos,7290
10479,30105,Unidad de sangre pobre en leucocitos,7291
10480,30106,Unidad de sangre total,7292
7278,30107,Plasmaferesis leucoferesis plaquetaferesis o eritroferesis,7293
984,30108,Autotransfusion,7294
5045,301101,Hemilaringectomia horizontal,2465
5046,301102,Hemilaringectomia vertical,2466
5047,301103,Hemilaringectomia vertical ampliada,2467
10478,30111,Unidad de globulos rojos lavados,7295
1970,30112,Concentrado de leucocitos,7296
3520,301200,Epiglotidectomia sod,2468
676,301301,Aritenoidectomia via externa,2469
675,301302,Aritenoidectomia microendoscopica con laser,2470
2188,301400,Cordectomia vocal sod,2471
944,302,Atencion domiciliaria por enfermeria primera vez,11265
598,30201,Aplicacion de crioprecipitados plaquetas o plasma,7297
603,30202,Aplicacion de globulos rojos o sangre en paciente hospitalizado,7298
602,30203,Aplicacion de globulos rojos o sangre en paciente ambulatorio,7299
601,30204,Aplicacion de globulos rojos o sangre en el domicilio paciente,7300
3951,30205,Exanguineo  transfusion o plasmaferesis (honorarios),7301
3950,30206,Exanguineo  transfusion o plasmaferesis (derechos de sala),7302
4035,30207,Exploracion y descompresion del canal raquideo (excepto segmento cervical) y raices espinales por. por foraminotomia posterior espinal solo,3182
943,303,Atencion domiciliaria por enfermeria control,11268
4034,30300,Exploracion y descompresion de raiz de nervio espinal solo ncoc,1587
5986,303101,Laringofaringectomia con reconstruccion con colgajo,2472
5985,303200,Laringectomia total (diseccion en bloque de laringe) sod,2473
3057,30401,Drenaje de coleccion epidural por laminotomia (unica o multiple),3183
3056,30402,Drenaje de coleccion epidural por laminectomia,4746
5987,304100,Laringofaringoesofaguectomia sod,2474
2989,3101,Drenaje absceso de bezold,7304
5860,310101,Inyeccion endoscopica en pliegue vocal lateral con tejido autologo (grasa),2475
5859,310102,Inyeccion endoscopica en pliegue vocal lateral con material inerte (colageno. teflon o gelfoam),2476
4141,3102,Extraccion cuerpo extrano conducto auditivo externo con incision,7305
8538,3110,Reseccion apendice pre auricular,7306
6780,31100,Obstetrica,7307
3228,31100ECO,Ecografia obstetrica,11235
4826,31101,Ginecologica o pelvica,7308
10628,31102,Vaginal para diagnostico ginecologico u obstetrico,7309
6781,31103,Obstetrica con evaluacion de circulacion placentaria y fetal. con doppler,7310
7187,31104,Pelvica con evaluacion doppler,7311
8,31105,Abdomen superior. incluye: higado. pancreas. vias biliares. rinones. bazo y grandes vasos,7312
6332,31106,Masas abdominales y de retroperitoneo,7313
5252,31107,Higado. vias biliares. pancreas y vesicula,7314
9151,31108,Rinones. bazo. aorta o adrenales,7315
10,31109,Abdomen total. incluye: higado. pancreas. vesicula. vias biliares. rinones. bazo. grandes vasos. pelvis y flancos,7316
8841,3111,Reseccion fistula pre auricular,7317
10729,31110,Vias urinarias (rinones. vejiga y prostata transbdominal),7318
2479,311100,Cricotirotomia sod,2477
10668,31111,Vascular testicular (varicocele. torcion). con analisis doppler,7319
10012,31112,Tiroides. glandulas salivares. testiculo. pene. tejidos blandos. pared abdominal u ojo,7320
10451,311121,Ultrasonografia articular de hombro,11535
2146,31113,Control de ovulacion con ecografia transabdominal,7321
2145,31114,Control de ovulacion con eco vaginal,7322
7200,31115,Perfil biofisico,7323
1530,31116,Cerebral (ecografia transfontanelar),7324
2899,31117,Dinamica modo b. ocular y contenido orbitario,7325
9571,31118,Sonomamografia o ultrasonido de seno. con transductor de alta frecuencia,7326
8916,3112,Reseccion quiste pabellon auricular,7327
10240,311200,Traqueotomia temporal ncoc,1471
7220,31121,Pericardio. pleura o torax,7328
4401,31122,Extremidades. articular. cadera pediatrica. hombro o rodilla,7329
10230,31123,Transrectal,7330
1214,31124,Biopsia percutanea. puncion. aspiracion: (procedimiento completo),7331
2657,31125,Derivacion o drenaje,7332
8957,3113,Reseccion tumor benigno conducto auditivo externo,7333
10239,311300,Traqueostomia sod,2478
8987,3114,Reseccion tumor maligno conducto auditivo externo,7334
2203,3120,Correccion agenesia conducto auditivo externo,7335
5352,31201,Imagen y doppler pulsado espectral (duplex scanning). de: arterias carotidas. arterias vertebrales. arterias axilares y humerales. aorta abdominal. tronco celiaco. arterias iliacas. arterias renales. arterias mesentericas. arterias femorales y poplitea. a,7336
6838,31202,Oculopletismografia,2338
7331,31203,Pletismografia venosa o arterial de mmss o mmii,7337
7332,31204,Pletismografia venosa o arterial de mmss o mmii en reposo y post ejercicio,7338
4633,31205,Fotopletismografia arterial o venosa,7339
7321,31206,Pletismografia arterial digital,7340
7322,31207,Pletismografia arterial peneana,7341
7325,31208,Pletismografia de tiempo recuperacion de llenado venoso mmii,7342
7324,31209,Pletismografia de pies y gruesos artejos,7343
9725,3121,Suturas heridas de pabellon auricular,7344
2962,31210,Doppler continuo bidireccional. periorbitario. arterial o venoso de mmss aorta abdominal y arterias iliacas. venas cava inferior e iliacas. arterial o de venas profundas de mmii. circulacion peneana. circulacion venosa o arterial escrotal.,7345
2960,31211,Doppler continuo bidireccional. carotidas. arterias vertebrales. arterial o venoso de mmii,7346
2961,31212,Doppler continuo bidireccional. digital,7347
2959,31213,Doppler continuo bidireccional para mapeo arterial,7348
2958,31214,Doppler con analisis espectral. periorbitario. arterial o venoso de mmss. aorta abdominal y arterias iliacas. venas cava inferior e iliacas. arterial o de venas profundas de mmii. circulacion peneana. circulacion venosa o arterial escrotal.,7349
2957,31215,Doppler con analisis espectral. carotidas. arterias vertebrales. arterial o venoso de mmii. aorta abdominal y arterias iliacas. o de venas cava inferior e iliacas.,7350
4590,31216,Fonoangiografia carotidea,7351
3943,31217,Examen obstetrico con evaluacion de circulacion placentaria,7227
3855,31218,Estudio de impotencia,7228
3878,31219,Estudio de rinon trasplantado con analisis doppler,7229
3754,3122,Estenosis secundaria a cirugia,7230
3867,31220,Estudio de otros organos trasplantados,7231
3848,31221,Estudio de control de trasplantes,7232
5359,3123AC12,Implanon,11037
732,31301,Articulaciones: pie y cuello del pie. rodilla. cadera. codo. hombro. temporo mandibular,7233
1957,31302,Comparativas de las articulaciones anteriores,7234
2430,31303,Craneo (base de craneo. orbitas. cerebro. silla turca). columna. cervical. columna toracica. columna lumbosacra. torax (corazon. grandes vasos. mediastino y pulmones). abdomen y pelvis. sistema musculo esqueletico,7235
3934,31304,Examen de control en las regiones anteriores. por la misma causa que origino el examen inicial y en un lapso no mayor a seis (6) meses,7236
9341,31305,Segmento adicional de columna vertebral,7237
438,31306,Angiografia por resonancia magnetica,7238
3945,31307,Examen para magnetico (gadolinio dtpa),7239
4355,313101,Extraccion quirurgica de cuerpo extrano de traquea o laringe via laringofisura,1472
4319,313200,Extraccion endoscopica (rigida o de fibra optica) de cuerpo extrano de traquea o laringe ncoc,2479
6618,314201,Nasofibrolaringoscopia,1473
6497,314203,Microendoscopia laringea diagnostica,2480
1100,314300,Biopsia cerrada de laringe [endoscopica] sod,1474
10442,3143056856,Tubo microhematocrito rojo,11167
1101,314400,Biopsia cerrada de traquea [endoscopica] sod,2481
1058,314500,Biopsia abierta de laringe o traquea ncoc,1475
8534,315000,Reseccion abierta de lesion de traquea sod,2482
8821,315101,Reseccion endoscopica (rigida o de fibra optica) de lesion en traquea con pinza de biopsia,1476
8820,315102,Reseccion endoscopica (rigida o de fibra optica) de lesion en traquea con laser. braquiterapia o crioterapia.,2483
9668,316100,Sutura de laceracion de laringe sod,2484
4540,316201,Fistulectomia laringotraqueal,2485
9111,316300,Revision de laringostomia sod,2486
7954,316401,Reduccion abierta de fractura laringea con sutura y/o alambre,2487
7953,316402,Reduccion abierta de fractura laringea con miniplacas de osteosintesis,2488
8189,316403,Reduccion de luxacion de aritenoides,2489
678,316501,Aritenopexia via externa,2490
674,316502,Aritenoepiglotoplastia,2491
679,316503,Aritenoplastia,2492
9674,317100,Sutura de laceracion de traquea (traqueorrafia) sod,2493
1631,317201,Cierre quirurgico de traqueostomia,2494
1597,317202,Cierre de fistula traqueo-cutanea,2495
1599,317301,Cierre de fistula traqueoesofagica con anastomosis esofagica e interposicion de tejido mediastinal,2496
9116,317400,Revision de traqueostomia sod,2497
7855,317501,Reconstruccion traqueal o laringotraqueal terminoterminal,2498
2862,319100,Dilatacion de la laringe sod,2920
2878,319201,Dilatacion endoscopica de la traquea,2499
5718,319300,Insercion de molde (stent) laringeo sod,2500
4302,319401,Extraccion de molde (stent) laringeo via externa,2501
4329,319402,Extraccion endoscopica de molde (stent) laringeo,2502
8875,320001,Reseccion o ablacion de lesion o tejido en bronquio con broncoplastia. via abierta,2503
6547,3201,Miringocentesis con colocacion de valvula o diabolo,7240
6550,3202,Miringotomia,7241
8823,320201,Reseccion endoscopica de lesion en bronquio con pinza de biopsia,2504
6548,3210,Miringoplastia,7242
2190,32100,Cordotomia percutanea sod,3184
1435,32101,Cariotipo con bandeo g de alta resolucion,7243
1439,32102,Cariotipo con bandeo r de alta resolucion,7244
1434,32103,Cariotipo con bandeo c o q,7245
1448,32106,Cariotipo para cromosoma x fragil,7246
1449,32107,Cariotipo para estados leucemicos,7247
1447,32108,Cariotipo para cromosoma philadelphia,7248
1436,32109,Cariotipo con bandeo g de restos ovulares,7249
6549,3211,Miringoplastia con reemplazo de cadena osea,7250
1440,32110,Cariotipo con bandeo r de restos ovulares,7251
1451,32111,Cariotipo para intercambio de cromatides hermanas,7252
1444,32112,Cariotipo en vellosidades corionicas,7253
1443,32113,Cariotipo en liquido amniotico,7254
3849,32114,Estudio de cromosomas en cultivo de fibroblastos,7255
5218,32115,Hibridizacion in situ con fluor escencia,7256
9934,32116,Test de cromatina,7257
2834,32117,Diagnostico molecular de enfermedades,7258
3868,32118,Estudio de penetracion de espermatozoides en oocitos desnudos de hamster (incluye: preparacion de los espermatozoides del paciente en caso de proceder a inseminacion artificial),7259
2000,32119,Consejeria genetica,7260
3752,3220,Estapedectomia,7261
2189,32200,Cordotomia abierta sod,1589
8879,322100,Reseccion o plicatura de bulas sod,2505
8202,322200,Reduccion quirurgica de volumen pulmonar sod,2506
3616,322800,Escision o ablacion endoscopica de lesion o tejido pulmonar sod,2507
5628,3230,Injerto o anastomosis de nervio facial,7262
6056,32301,Lesion de tractos de entrada de raices posteriores [drez]. por radiofrecuencia,3185
6055,32302,Lesion de tractos de entrada de raices posteriores [drez] con laser,3186
